"occurrenceStatus.2";"geometry.2";"pred.2"
0;c(15.03099, 57.79295);0,366
0;c(15.65966, 56.98706);0,403
0;c(12.80266, 59.87253);0,452
0;c(14.76875, 58.26683);0,365
0;c(14.90028, 57.85818);0,414
0;c(12.83833, 60.37271);0,739
0;c(14.5697, 57.65904);0,385
0;c(15.79466, 56.84082);0,379
0;c(13.9002, 57.88232);0,295
0;c(16.68186, 61.60173);0,536
0;c(14.59902, 57.87028);0,468
0;c(16.11922, 56.85659);0,323
0;c(15.49521, 56.59527);0,37
0;c(17.65833, 62.43901);0,576
0;c(14.07938, 57.68204);0,342
0;c(16.15312, 57.50662);0,435
0;c(16.34892, 61.07203);0,748
0;c(16.15312, 57.50662);0,435
0;c(14.9878, 57.84023);0,391
0;c(15.11832, 57.70635);0,387
0;c(15.56372, 57.56817);0,514
0;c(15.77086, 57.75402);0,473
0;c(16.36361, 58.82973);0,451
0;c(15.696, 58.86047);0,459
0;c(14.92519, 57.83602);0,405
0;c(16.90434, 59.26705);0,348
0;c(14.15198, 56.96902);0,292
0;c(15.64683, 57.31305);0,485
0;c(14.80138, 59.53879);0,442
0;c(15.97164, 57.58511);0,452
0;c(15.22291, 58.06638);0,351
0;c(14.73379, 57.61476);0,357
0;c(14.2683, 57.48571);0,38
0;c(15.33537, 57.39483);0,458
0;c(12.83479, 59.83283);0,502
0;c(14.24521, 56.82567);0,344
0;c(15.61959, 58.89);0,479
0;c(16.30765, 57.82576);0,433
0;c(15.77318, 56.9611);0,385
0;c(16.45919, 62.09111);0,57
0;c(15.58078, 58.67018);0,416
0;c(15.77086, 57.75402);0,473
0;c(16.84032, 59.0283);0,355
0;c(18.88819, 59.89775);0,301
0;c(14.17904, 56.65763);0,273
0;c(18.07894, 59.62183);0,35
0;c(13.92351, 57.48841);0,262
0;c(15.9523, 58.82272);0,503
0;c(15.54041, 57.87362);0,439
0;c(13.82504, 56.93378);0,268
0;c(14.5733, 57.75067);0,309
0;c(14.6509, 63.8075);0,552
0;c(15.07002, 58.31498);0,384
0;c(14.49174, 57.82259);0,442
0;c(13.86263, 57.48829);0,269
0;c(15.74604, 59.98598);0,651
0;c(13.92351, 57.48841);0,262
0;c(14.37048, 63.3562);0,404
0;c(18.40367, 60.20198);0,415
0;c(16.23151, 57.50459);0,425
0;c(17.61326, 59.61658);0,396
0;c(14.61626, 57.92529);0,359
0;c(15.78077, 58.34637);0,398
0;c(15.66277, 58.93404);0,51
0;c(15.696, 58.86047);0,459
0;c(14.27966, 63.67784);0,706
0;c(13.88262, 57.4748);0,264
0;c(14.42914, 57.81728);0,447
0;c(14.94045, 57.84889);0,405
0;c(16.26199, 56.87052);0,272
0;c(15.56372, 57.56817);0,514
0;c(14.77031, 59.42334);0,379
0;c(12.31775, 59.52096);0,511
0;c(16.96643, 59.26707);0,355
0;c(18.85124, 59.80062);0,309
0;c(11.75028, 57.64768);0,572
0;c(15.49521, 56.59527);0,37
0;c(17.97894, 62.96665);0,539
0;c(17.73958, 59.84092);0,483
0;c(14.65214, 57.8559);0,466
0;c(14.49174, 57.82259);0,442
0;c(15.36062, 57.43928);0,459
0;c(15.81993, 58.92856);0,546
0;c(14.69858, 58.09383);0,35
0;c(14.99404, 57.63833);0,396
0;c(14.61656, 56.92275);0,314
0;c(16.08384, 57.39097);0,441
0;c(14.64188, 57.85672);0,466
0;c(15.32579, 57.61928);0,429
0;c(15.43107, 57.71392);0,429
0;c(15.32529, 59.34976);0,519
0;c(12.09248, 59.73579);0,402
0;c(16.42638, 58.85413);0,45
0;c(15.49955, 58.5401);0,353
0;c(15.3254, 57.61938);0,429
0;c(15.36563, 58.28436);0,364
0;c(12.65256, 60.02351);0,523
0;c(14.9878, 57.84023);0,391
0;c(11.25283, 58.40141);0,216
0;c(15.3254, 57.61938);0,429
0;c(16.28547, 61.06444);0,745
0;c(18.02567, 60.17002);0,501
0;c(14.90007, 57.86277);0,414
0;c(15.78751, 57.59526);0,455
0;c(18.75607, 59.27002);0,348
0;c(14.99567, 57.91885);0,375
0;c(14.64263, 57.57892);0,373
0;c(18.70537, 60.11247);0,322
0;c(13.94698, 55.96191);0,227
0;c(14.24512, 56.82562);0,344
0;c(18.74479, 59.97842);0,348
0;c(15.43107, 57.71392);0,429
0;c(15.48151, 58.01577);0,353
0;c(13.94698, 55.96191);0,227
0;c(14.65214, 57.8559);0,466
0;c(14.4256, 57.82462);0,447
0;c(18.11413, 60.12092);0,481
0;c(16.66301, 58.38344);0,465
0;c(16.52183, 56.74218);0,206
0;c(15.32579, 57.61928);0,429
0;c(12.32663, 58.84839);0,296
0;c(14.76787, 57.5836);0,35
0;c(14.46494, 57.78602);0,43
0;c(15.77086, 57.75402);0,473
0;c(15.1153, 58.89121);0,374
0;c(14.9037, 63.11595);0,503
0;c(11.23627, 58.39893);0,234
0;c(18.1044, 60.27191);0,442
0;c(14.27946, 63.67788);0,706
0;c(17.61173, 59.62115);0,396
0;c(15.30194, 59.00983);0,444
0;c(15.73537, 59.94216);0,662
0;c(16.10092, 57.65311);0,402
0;c(14.61595, 57.92482);0,359
0;c(15.11791, 61.74585);0,51
0;c(14.4256, 57.82462);0,447
0;c(15.77086, 57.75402);0,473
0;c(12.97564, 63.1108);0,552
0;c(16.10092, 57.65311);0,402
0;c(15.14941, 62.71494);0,498
0;c(16.48364, 59.91264);0,627
0;c(14.35076, 63.02069);0,536
0;c(14.65042, 56.25034);0,212
0;c(14.77229, 59.41623);0,354
0;c(15.47281, 57.7963);0,437
0;c(15.54323, 57.86441);0,439
0;c(12.50646, 59.99479);0,609
0;c(17.92366, 60.1499);0,449
0;c(17.27709, 62.89729);0,579
0;c(14.64188, 57.85672);0,466
0;c(18.06887, 59.48577);0,281
0;c(14.30273, 57.79445);0,412
0;c(14.42465, 55.99423);0,531
0;c(15.01777, 57.72694);0,361
0;c(15.79466, 56.84082);0,379
0;c(15.00177, 59.558);0,453
0;c(16.71003, 58.26112);0,372
0;c(15.84756, 57.25837);0,411
0;c(14.21915, 57.70632);0,473
0;c(13.92351, 57.48841);0,262
0;c(15.41758, 57.56188);0,442
0;c(15.53995, 57.87211);0,439
0;c(14.52188, 63.17208);0,58
0;c(11.69229, 57.98445);0,531
0;c(15.15868, 61.73218);0,487
0;c(16.50058, 62.19583);0,471
0;c(16.15, 57.35219);0,439
0;c(14.39893, 57.6274);0,373
0;c(14.66395, 57.92304);0,387
0;c(14.92519, 57.83602);0,405
0;c(14.73792, 57.88794);0,391
0;c(14.13041, 57.48609);0,374
0;c(14.50536, 57.70654);0,389
0;c(14.46196, 57.80881);0,442
0;c(14.21915, 57.70632);0,473
0;c(15.73537, 59.94216);0,662
0;c(14.7467, 58.20862);0,32
0;c(15.70689, 57.90429);0,395
0;c(12.33161, 63.28438);0,807
0;c(15.81644, 57.88057);0,355
0;c(14.92563, 57.83532);0,405
0;c(14.64212, 57.85638);0,466
0;c(13.86266, 57.56483);0,25
0;c(14.88896, 57.6878);0,377
0;c(14.90007, 57.86277);0,414
0;c(14.90007, 57.86277);0,414
0;c(14.35919, 63.02947);0,536
0;c(14.2683, 57.48571);0,38
0;c(15.17265, 62.96752);0,541
0;c(14.50573, 57.62069);0,411
0;c(15.36522, 57.89341);0,367
0;c(15.35292, 57.05929);0,388
0;c(13.92351, 57.48841);0,262
0;c(18.81806, 60.10649);0,326
0;c(13.71006, 57.45731);0,257
0;c(15.77086, 57.75402);0,473
0;c(15.77086, 57.75402);0,473
0;c(14.53607, 57.66501);0,438
0;c(15.01777, 57.72694);0,361
0;c(17.61173, 59.62115);0,396
0;c(14.506, 57.7069);0,389
0;c(14.9915, 57.22695);0,352
0;c(14.61456, 57.973);0,341
0;c(15.16294, 58.31241);0,452
0;c(14.3595, 57.51228);0,348
0;c(14.72973, 57.6309);0,316
0;c(14.24521, 56.82567);0,344
0;c(16.70742, 61.60578);0,536
0;c(12.69986, 56.37259);0,531
0;c(15.40382, 62.12482);0,474
0;c(15.51043, 57.55475);0,491
0;c(25.253218, 60.269402);0,531
0;c(14.94072, 57.96255);0,323
0;c(14.37888, 57.13742);0,298
0;c(15.25497, 59.02452);0,451
0;c(14.9876, 57.84);0,391
0;c(14.28414, 57.51673);0,396
0;c(16.73608, 58.17295);0,378
0;c(14.52495, 57.84615);0,41
0;c(14.6533, 57.97954);0,346
0;c(12.93985, 60.43511);0,577
0;c(14.46196, 57.80881);0,442
0;c(14.3174, 63.32192);0,346
0;c(15.65708, 58.84427);0,463
0;c(15.41928, 57.62854);0,459
0;c(13.44526, 58.20873);0,274
0;c(13.71002, 57.45733);0,257
0;c(15.44461, 58.31698);0,361
0;c(14.24521, 56.82567);0,344
0;c(15.0413, 57.84547);0,364
0;c(15.80948, 58.59837);0,433
0;c(14.25278, 57.432);0,361
0;c(14.73352, 57.61474);0,357
0;c(18.82209, 60.01057);0,336
0;c(14.76078, 57.58231);0,315
0;c(14.90007, 57.86277);0,414
0;c(16.45919, 62.09111);0,57
0;c(13.86263, 57.48829);0,269
0;c(15.313, 57.69825);0,447
0;c(15.53552, 56.65014);0,385
0;c(18.74313, 59.97786);0,348
0;c(18.74352, 59.97795);0,348
0;c(14.90438, 58.17951);0,365
0;c(15.41676, 57.56213);0,442
0;c(17.43492, 62.77685);0,501
0;c(15.77086, 57.75402);0,473
0;c(14.99567, 57.91885);0,375
0;c(14.3595, 57.51228);0,348
0;c(16.72931, 58.17096);0,378
0;c(14.5696, 57.66803);0,388
0;c(13.70582, 58.24069);0,242
0;c(14.88873, 58.13327);0,353
0;c(14.08327, 57.67819);0,342
0;c(14.56514, 57.66666);0,385
0;c(15.53711, 57.3398);0,423
0;c(13.44526, 58.20873);0,274
0;c(13.86266, 57.56483);0,25
0;c(15.64683, 57.31305);0,485
0;c(15.61982, 58.23526);0,358
0;c(15.7861, 57.51608);0,494
0;c(14.57045, 57.65917);0,385
0;c(13.86263, 57.48829);0,269
0;c(14.96213, 58.24202);0,339
0;c(14.73379, 57.61476);0,357
0;c(11.21703, 58.82652);0,531
0;c(15.74985, 57.22244);0,43
0;c(16.54142, 58.28995);0,464
0;c(14.73379, 57.61476);0,357
0;c(14.46102, 57.42899);0,298
0;c(14.727, 58.16365);0,347
0;c(15.313, 57.69825);0,447
0;c(14.76459, 60.00298);0,553
0;c(11.3674, 58.43947);0,228
0;c(14.24521, 56.82567);0,344
0;c(16.57001, 61.69981);0,5
0;c(14.99404, 57.63833);0,396
0;c(16.52074, 56.74266);0,206
0;c(15.57916, 56.99972);0,42
0;c(15.56372, 57.56817);0,514
0;c(14.07938, 57.68204);0,342
0;c(14.32, 63.32185);0,346
0;c(14.49174, 57.82259);0,442
0;c(14.42791, 57.80822);0,447
0;c(15.73537, 59.94216);0,662
0;c(15.84006, 56.29929);0,26
0;c(18.70537, 60.11247);0,322
0;c(14.93967, 57.84832);0,405
0;c(16.34892, 61.07203);0,748
0;c(14.24521, 56.82567);0,344
0;c(14.15271, 56.96899);0,292
0;c(18.10632, 60.39925);0,387
0;c(14.4912, 57.69866);0,425
0;c(14.94109, 57.96293);0,323
0;c(15.01335, 58.18064);0,372
0;c(15.19569, 57.90783);0,391
0;c(14.07938, 57.68204);0,342
0;c(16.16473, 59.94258);0,613
0;c(14.50521, 57.62071);0,411
0;c(14.76171, 63.14113);0,468
0;c(14.55659, 63.26912);0,477
0;c(14.90007, 57.86277);0,414
0;c(16.48364, 59.91264);0,627
0;c(11.23783, 58.41377);0,234
0;c(15.56307, 58.19563);0,348
0;c(17.93893, 60.24955);0,547
0;c(14.72973, 57.6309);0,316
0;c(14.02037, 57.48468);0,283
0;c(14.47048, 57.68634);0,425
0;c(17.61173, 59.62115);0,396
0;c(15.61959, 58.89);0,479
0;c(12.79456, 59.86336);0,452
0;c(16.15312, 57.50662);0,435
0;c(15.77086, 57.75402);0,473
0;c(17.61173, 59.62115);0,396
0;c(11.18101, 58.74692);0,414
0;c(14.7225, 57.15872);0,354
0;c(14.42914, 57.81728);0,447
0;c(14.02037, 57.48468);0,283
0;c(15.1421, 57.68938);0,412
0;c(14.28416, 57.51676);0,396
0;c(14.15271, 56.96899);0,292
0;c(11.41356, 58.42677);0,246
0;c(12.41029, 59.53615);0,47
0;c(15.05871, 57.87119);0,383
0;c(14.66169, 58.12228);0,341
0;c(15.97491, 57.56984);0,487
0;c(14.73792, 57.88794);0,391
0;c(15.03099, 57.79295);0,366
0;c(15.60467, 61.89556);0,518
0;c(14.76078, 57.58231);0,315
0;c(14.49083, 57.69697);0,425
0;c(15.45562, 57.69966);0,447
0;c(15.11832, 57.70635);0,387
0;c(18.47556, 60.2785);0,303
0;c(14.64853, 63.81052);0,552
0;c(14.64263, 57.57892);0,373
0;c(14.99567, 57.91885);0,375
0;c(14.91973, 57.25071);0,365
0;c(14.78927, 63.13624);0,468
0;c(14.37048, 63.3562);0,404
0;c(14.96213, 58.24202);0,339
0;c(13.94205, 63.39459);0,43
0;c(18.44758, 62.92397);0,531
0;c(15.66625, 58.93226);0,51
0;c(14.26874, 57.48601);0,38
0;c(16.13181, 57.36122);0,439
0;c(17.61173, 59.62115);0,396
0;c(15.74604, 59.98598);0,651
0;c(14.40212, 57.22534);0,269
0;c(13.39092, 55.65152);0,331
0;c(14.53607, 57.66501);0,438
0;c(14.89979, 57.85848);0,414
0;c(14.34769, 57.92254);0,343
0;c(14.24432, 56.82516);0,344
0;c(14.9878, 57.84023);0,391
0;c(18.66832, 60.13133);0,531
0;c(14.2197, 57.70674);0,473
0;c(16.27385, 58.59887);0,437
0;c(15.54514, 58.99989);0,506
0;c(14.99613, 57.91929);0,375
0;c(14.94072, 57.96255);0,323
0;c(15.68211, 59.95123);0,665
0;c(14.68831, 59.82299);0,567
0;c(14.93967, 57.84832);0,405
0;c(15.41676, 57.56213);0,442
0;c(18.32172, 63.04714);0,631
0;c(14.76787, 57.5836);0,35
0;c(16.48364, 59.91264);0,627
0;c(15.37673, 58.18092);0,353
0;c(16.45919, 62.09111);0,57
0;c(13.70582, 58.24069);0,242
0;c(17.69059, 62.51763);0,567
0;c(15.81993, 58.92856);0,546
0;c(16.07335, 59.80327);0,6
0;c(17.97894, 62.96665);0,539
0;c(16.48364, 59.91264);0,627
0;c(14.64188, 57.85672);0,466
0;c(17.31478, 60.4023);0,539
0;c(15.27176, 58.65135);0,354
0;c(15.7861, 57.51608);0,494
0;c(14.42967, 57.81744);0,447
0;c(15.49194, 57.97655);0,409
0;c(14.64212, 57.85638);0,466
0;c(14.05546, 59.41481);0,364
0;c(15.38772, 57.18764);0,424
0;c(14.28414, 57.51673);0,396
0;c(15.78658, 56.62978);0,269
0;c(15.74668, 57.13714);0,422
0;c(15.26689, 58.09177);0,359
0;c(17.63508, 59.56498);0,424
0;c(15.93032, 57.72613);0,455
0;c(15.57916, 56.99972);0,42
0;c(15.00699, 59.54618);0,453
0;c(15.62048, 57.49234);0,477
0;c(13.39092, 55.65152);0,331
0;c(16.90434, 59.26705);0,348
0;c(15.41758, 57.56188);0,442
0;c(14.75509, 57.52731);0,303
0;c(14.506, 57.7069);0,389
0;c(18.22843, 59.68183);0,336
0;c(14.76875, 58.26683);0,365
0;c(15.36563, 58.28436);0,364
0;c(18.20467, 59.44077);0,314
0;c(15.30194, 59.00983);0,444
0;c(17.61173, 59.62115);0,396
0;c(14.9876, 57.84);0,391
0;c(15.45562, 57.69966);0,447
0;c(15.82518, 59.00459);0,542
0;c(14.2197, 57.70674);0,473
0;c(12.69986, 56.37259);0,531
0;c(14.0829, 57.67849);0,342
0;c(14.65423, 63.16847);0,493
0;c(14.37601, 59.05267);0,317
0;c(12.72199, 60.02965);0,496
0;c(15.03091, 57.79291);0,366
0;c(15.18699, 57.90825);0,391
0;c(14.62039, 57.28845);0,301
0;c(15.11831, 57.70632);0,387
0;c(14.58026, 57.56724);0,339
0;c(18.6105, 59.9998);0,377
0;c(14.99567, 57.91885);0,375
0;c(15.54371, 57.96712);0,401
0;c(13.63946, 58.13137);0,277
0;c(18.4478, 59.98927);0,365
0;c(14.60967, 57.97376);0,341
0;c(14.92519, 57.83602);0,405
0;c(15.3254, 57.61938);0,429
0;c(15.66811, 59.11853);0,506
0;c(12.63461, 60.35992);0,643
0;c(15.62048, 57.49234);0,477
0;c(14.9876, 57.84);0,391
0;c(17.61326, 59.61658);0,396
0;c(16.66301, 58.38344);0,465
0;c(13.82236, 57.9003);0,282
0;c(14.93066, 57.78356);0,362
0;c(14.49218, 57.08049);0,279
0;c(14.73379, 57.61476);0,357
0;c(15.03091, 57.79291);0,366
0;c(16.32689, 58.28965);0,397
0;c(15.313, 57.69825);0,447
0;c(14.88448, 59.46472);0,418
0;c(17.61173, 59.62115);0,396
0;c(18.99031, 59.70835);0,33
0;c(14.72227, 56.47059);0,276
0;c(18.38871, 60.52169);0,377
0;c(15.8067, 57.87731);0,355
0;c(17.61173, 59.62115);0,396
0;c(14.52495, 57.84615);0,41
0;c(15.35279, 57.059);0,388
0;c(14.50925, 57.64794);0,438
0;c(16.32689, 58.28965);0,397
0;c(15.97491, 57.56984);0,487
0;c(16.06888, 57.62445);0,456
0;c(14.4256, 57.82462);0,447
0;c(14.88978, 57.68751);0,377
0;c(15.53552, 56.65014);0,385
0;c(12.50209, 56.27788);0,5
0;c(17.61173, 59.62115);0,396
0;c(12.64441, 59.95864);0,517
0;c(14.28416, 57.51676);0,396
0;c(13.92342, 57.48852);0,262
0;c(15.8103, 58.32994);0,399
0;c(18.74352, 59.97795);0,348
0;c(13.97441, 63.49588);0,456
0;c(17.53883, 62.48273);0,409
0;c(15.81774, 57.87965);0,355
0;c(16.27385, 58.59887);0,437
0;c(11.26633, 58.56763);0,257
0;c(14.38915, 63.2488);0,397
0;c(14.72321, 57.88731);0,391
0;c(15.97491, 57.56984);0,487
0;c(14.5334, 63.35676);0,367
0;c(16.14444, 57.82989);0,398
0;c(14.70919, 58.83252);0,335
0;c(15.66367, 57.67583);0,523
0;c(15.17983, 58.19289);0,368
0;c(14.72969, 57.63087);0,316
0;c(12.67604, 62.44035);0,654
0;c(15.26273, 58.0958);0,359
0;c(14.64188, 57.85672);0,466
0;c(15.16706, 57.22801);0,29
0;c(14.50521, 57.62071);0,411
0;c(14.61656, 56.92275);0,314
0;c(15.96039, 61.31511);0,708
0;c(16.52183, 56.74218);0,206
0;c(15.74604, 59.98598);0,651
0;c(14.991, 57.22654);0,352
0;c(17.61173, 59.62115);0,396
0;c(14.2197, 57.70674);0,473
0;c(15.50156, 57.98739);0,394
0;c(14.9876, 57.84);0,391
0;c(14.47048, 57.68634);0,425
0;c(14.59902, 57.87028);0,468
0;c(14.5696, 57.66803);0,388
0;c(14.72227, 56.47059);0,276
0;c(16.27587, 58.59317);0,437
0;c(15.45562, 57.69966);0,447
0;c(14.26481, 59.70698);0,552
0;c(12.34859, 59.54613);0,527
0;c(15.01335, 58.18064);0,372
0;c(14.5696, 57.66803);0,388
0;c(14.42967, 57.81744);0,447
0;c(15.32529, 59.34976);0,519
0;c(15.96514, 57.62822);0,435
0;c(15.569, 59.64684);0,657
0;c(14.3595, 57.51228);0,348
0;c(11.25009, 58.40892);0,216
0;c(14.62039, 57.28845);0,301
0;c(14.72227, 56.47059);0,276
0;c(14.2527, 57.43194);0,361
0;c(15.569, 59.64684);0,657
0;c(17.61326, 59.61658);0,396
0;c(14.98728, 59.5049);0,444
0;c(15.31299, 57.69825);0,447
0;c(15.43807, 61.66703);0,614
0;c(16.08463, 57.49512);0,441
0;c(15.26689, 58.09177);0,359
0;c(15.03091, 57.79291);0,366
0;c(14.53607, 57.66501);0,438
0;c(14.90438, 58.17951);0,365
0;c(15.8193, 57.85739);0,383
0;c(15.41676, 57.56213);0,442
0;c(11.16746, 58.80542);0,484
0;c(15.56307, 58.19563);0,348
0;c(14.92038, 57.25013);0,365
0;c(14.991, 57.22654);0,352
0;c(15.12491, 57.67296);0,387
0;c(15.51037, 57.5552);0,491
0;c(16.26199, 56.87052);0,272
0;c(15.81993, 58.92856);0,546
0;c(15.28616, 58.981);0,401
0;c(15.51043, 57.55475);0,491
0;c(14.21915, 57.70632);0,473
0;c(16.03358, 57.59938);0,483
0;c(15.31299, 57.69825);0,447
0;c(14.50521, 57.62071);0,411
0;c(15.81666, 57.8791);0,355
0;c(15.14941, 62.71494);0,498
0;c(14.64212, 57.85638);0,466
0;c(13.46284, 58.11492);0,319
0;c(15.42837, 58.06107);0,422
0;c(16.77518, 58.53332);0,364
0;c(15.43107, 57.71392);0,429
0;c(14.99613, 57.91929);0,375
0;c(14.93075, 59.48304);0,454
0;c(15.3332, 59.35024);0,519
0;c(12.67164, 59.67006);0,589
0;c(16.70223, 58.56922);0,394
0;c(14.62039, 57.28845);0,301
0;c(14.97, 57.88537);0,381
0;c(14.37962, 57.47212);0,29
0;c(11.41356, 58.42677);0,246
0;c(13.71002, 57.45733);0,257
0;c(12.33597, 63.28871);0,786
0;c(14.72219, 56.47054);0,276
0;c(14.72973, 57.6309);0,316
0;c(18.40606, 60.4347);0,413
0;c(14.73379, 57.61476);0,357
0;c(14.42967, 57.81744);0,447
0;c(14.44274, 57.7878);0,453
0;c(14.15701, 57.22685);0,266
0;c(14.42967, 57.81744);0,447
0;c(14.15756, 57.22714);0,266
0;c(14.58026, 57.56724);0,339
0;c(15.34985, 57.9022);0,367
0;c(14.40212, 57.22534);0,269
0;c(13.80973, 58.03972);0,273
0;c(14.9876, 57.84);0,391
0;c(13.88262, 57.4748);0,264
0;c(14.76461, 57.58139);0,315
0;c(15.26356, 58.98196);0,401
0;c(14.379, 57.13729);0,298
0;c(14.68152, 58.10501);0,35
0;c(14.50573, 57.62069);0,411
0;c(14.24432, 56.82516);0,344
0;c(16.53921, 61.57308);0,717
0;c(16.02299, 58.63769);0,437
0;c(15.08573, 57.91714);0,363
0;c(16.17171, 57.36291);0,418
0;c(16.28447, 61.06574);0,745
0;c(15.54041, 57.87362);0,439
0;c(14.8538, 57.87297);0,399
0;c(15.41758, 57.56188);0,442
0;c(15.05699, 57.87062);0,383
0;c(15.51043, 57.55475);0,491
0;c(15.77086, 57.75402);0,473
0;c(18.79047, 60.09751);0,314
0;c(15.81663, 57.87907);0,355
0;c(14.04438, 57.85039);0,309
0;c(13.44526, 58.20873);0,274
0;c(16.06721, 57.62446);0,456
0;c(15.51043, 57.55475);0,491
0;c(15.44121, 61.69985);0,614
0;c(15.16294, 58.31241);0,452
0;c(15.77211, 56.42053);0,218
0;c(15.79466, 56.84082);0,379
0;c(14.39893, 57.6274);0,373
0;c(15.17265, 62.96752);0,541
0;c(15.54041, 57.87362);0,439
0;c(15.86407, 58.14852);0,349
0;c(15.36563, 58.28436);0,364
0;c(11.21703, 58.82652);0,531
0;c(15.07985, 58.92296);0,355
0;c(14.99567, 57.91885);0,375
0;c(15.9588, 57.71443);0,445
0;c(15.56307, 58.19563);0,348
0;c(15.86407, 58.14852);0,349
0;c(16.74066, 58.52809);0,375
0;c(14.69139, 63.80378);0,584
0;c(15.40373, 62.12422);0,474
0;c(14.76737, 57.58371);0,35
0;c(15.78658, 56.62978);0,269
0;c(14.50536, 57.70654);0,389
0;c(15.82323, 58.58985);0,433
0;c(14.60382, 63.36904);0,388
0;c(14.35942, 57.51223);0,348
0;c(14.17904, 56.65763);0,273
0;c(15.11832, 57.70635);0,387
0;c(16.06009, 57.80315);0,391
0;c(15.41676, 57.56213);0,442
0;c(17.61173, 59.62115);0,396
0;c(13.88262, 57.4748);0,264
0;c(16.23151, 57.50459);0,425
0;c(14.92519, 57.83602);0,405
0;c(14.76181, 59.41339);0,354
0;c(13.86269, 57.5648);0,25
0;c(15.05699, 57.87062);0,383
0;c(16.78007, 58.51936);0,364
0;c(18.76414, 60.05461);0,333
0;c(14.70919, 58.83252);0,335
0;c(12.73953, 60.09203);0,611
0;c(14.5696, 57.66803);0,388
0;c(12.79456, 59.86336);0,452
0;c(11.4846, 58.26265);0,531
0;c(14.5696, 57.66803);0,388
0;c(16.6111, 58.14669);0,443
0;c(14.96644, 58.96843);0,386
0;c(14.21915, 57.70632);0,473
0;c(14.85795, 59.4675);0,4
0;c(16.03358, 57.59938);0,483
0;c(16.10844, 57.34781);0,42
0;c(14.96274, 57.95622);0,375
0;c(12.93502, 63.13064);0,54
0;c(16.1574, 57.77778);0,403
0;c(14.15265, 56.96867);0,292
0;c(15.77086, 57.75402);0,473
0;c(14.64198, 57.57847);0,373
0;c(15.82518, 59.00459);0,542
0;c(14.2527, 57.43194);0,361
0;c(15.41939, 57.62858);0,459
0;c(16.69976, 61.21778);0,639
0;c(14.76737, 57.58371);0,35
0;c(14.74727, 58.06871);0,332
0;c(16.59494, 62.0582);0,44
0;c(15.95696, 58.0543);0,384
0;c(14.46102, 57.42899);0,298
0;c(14.22932, 59.72855);0,527
0;c(17.55527, 60.19863);0,509
0;c(15.84756, 57.25837);0,411
0;c(15.12087, 58.9097);0,374
0;c(15.56033, 57.96543);0,401
0;c(14.08672, 57.5869);0,376
0;c(15.79466, 56.84082);0,379
0;c(15.43848, 56.7379);0,397
0;c(14.52495, 57.84615);0,41
0;c(15.65974, 56.9871);0,403
0;c(13.71002, 57.45733);0,257
0;c(14.2197, 57.70674);0,473
0;c(15.29646, 59.34992);0,519
0;c(15.31299, 57.69825);0,447
0;c(14.91973, 57.25071);0,365
0;c(14.57359, 57.75081);0,309
0;c(16.10353, 57.76804);0,418
0;c(15.96514, 57.62822);0,435
0;c(15.73537, 59.94216);0,662
0;c(14.4908, 59.13259);0,308
0;c(13.88247, 57.47443);0,264
0;c(17.61173, 59.62115);0,396
0;c(14.76981, 63.12809);0,468
0;c(14.35095, 63.01973);0,536
0;c(11.19123, 58.7493);0,414
0;c(15.313, 57.69825);0,447
0;c(16.77134, 58.52024);0,364
0;c(15.1421, 57.68938);0,412
0;c(15.26202, 58.13551);0,354
0;c(15.46662, 57.75933);0,439
0;c(15.96514, 57.62822);0,435
0;c(15.73537, 59.94216);0,662
0;c(15.91417, 58.07642);0,393
0;c(16.63781, 58.49429);0,394
0;c(14.37048, 63.3562);0,404
0;c(14.07931, 57.6816);0,342
0;c(17.93893, 60.24955);0,547
0;c(14.44274, 57.7878);0,453
0;c(12.61788, 59.69391);0,625
0;c(13.39092, 55.65152);0,331
0;c(18.70537, 60.11247);0,322
0;c(15.30688, 57.71663);0,445
0;c(14.46094, 57.42894);0,298
0;c(14.62046, 58.00529);0,345
0;c(14.4912, 57.69866);0,425
0;c(14.90028, 57.85818);0,414
0;c(13.82496, 56.93373);0,268
0;c(15.0551, 58.74256);0,412
0;c(15.41758, 57.56188);0,442
0;c(11.40359, 58.39525);0,531
0;c(16.15312, 57.50662);0,435
0;c(15.46662, 57.75933);0,439
0;c(16.28447, 61.06574);0,745
0;c(15.693, 57.40738);0,514
0;c(14.15232, 56.96867);0,292
0;c(14.6203, 57.28866);0,301
0;c(14.92519, 57.83602);0,405
0;c(16.11176, 57.3478);0,42
0;c(15.00699, 59.54618);0,453
0;c(14.42967, 57.81744);0,447
0;c(17.92366, 60.1499);0,449
0;c(16.32777, 59.95802);0,654
0;c(14.8339, 59.24595);0,395
0;c(14.65214, 57.8559);0,466
0;c(11.74569, 57.73651);0,237
0;c(13.88262, 57.4748);0,264
0;c(17.53883, 62.48273);0,409
0;c(11.75266, 58.07327);0,531
0;c(14.52495, 57.84615);0,41
0;c(17.64695, 58.9722);0,303
0;c(14.69858, 58.09383);0,35
0;c(13.93589, 61.15212);0,666
0;c(15.0086, 59.40346);0,431
0;c(14.37048, 63.3562);0,404
0;c(14.42914, 57.81728);0,447
0;c(16.23151, 57.50459);0,425
0;c(16.03358, 57.59938);0,483
0;c(14.92519, 57.83602);0,405
0;c(14.3595, 57.51228);0,348
0;c(15.12564, 57.67313);0,412
0;c(14.65214, 57.8559);0,466
